MinimalRank;FilteredOutliers;MeanAveragePrecision;MeanReciprocalRank;TopkAccuracy@1;TopkAccuracy@5;TopkAccuracy@10;TopkAccuracy@15;TopkAccuracy@20;TopkAccuracy@25;TopkAccuracy@30;TopkAccuracy@35;TopkAccuracy@10;TopkAccuracy@34;TopkAccuracy@81
-1;0;0.20720711229021432;0.25642546622926127;0.14058956916099774;0.36961451247165533;0.4897959183673469;0.5714285714285714;0.6303854875283447;0.6780045351473923;0.7210884353741497;0.7551020408163265;0.4897959183673469;0.746031746031746;0.9138321995464853
81;38;0.22605272793241943;0.27997344019123777;0.15384615384615385;0.4044665012406948;0.5359801488833746;0.6253101736972705;0.6898263027295285;0.7419354838709677;0.7890818858560794;0.826302729528536;0.5359801488833746;0.8163771712158809;1.0
34;108;0.2692650538421477;0.3345784638191875;0.18618618618618618;0.4894894894894895;0.6486486486486487;0.7567567567567568;0.8348348348348348;0.8978978978978979;0.954954954954955;1.0;0.6486486486486487;0.987987987987988;1.0
10;215;0.37301290523906466;0.46876652108953004;0.2743362831858407;0.7212389380530974;0.9557522123893806;1.0;1.0;1.0;1.0;1.0;0.9557522123893806;1.0;1.0
