MinimalRank;FilteredOutliers;MeanAveragePrecision;MeanReciprocalRank;TopkAccuracy@1;TopkAccuracy@5;TopkAccuracy@10;TopkAccuracy@15;TopkAccuracy@20;TopkAccuracy@25;TopkAccuracy@30;TopkAccuracy@35;TopkAccuracy@230;TopkAccuracy@887;TopkAccuracy@2158
-1;0;0.058375575635055556;0.08258602067771911;0.045351473922902494;0.11337868480725624;0.1564625850340136;0.17913832199546487;0.19727891156462585;0.2108843537414966;0.2222222222222222;0.24263038548752835;0.4988662131519274;0.7482993197278912;0.9410430839002267
2158;26;0.062006471375464424;0.08773602478877757;0.04819277108433735;0.12048192771084337;0.16626506024096385;0.19036144578313252;0.20963855421686747;0.22409638554216868;0.236144578313253;0.25783132530120484;0.5301204819277109;0.7951807228915663;1.0
887;110;0.07754326127971232;0.10981293238575825;0.06042296072507553;0.1510574018126888;0.2084592145015106;0.23867069486404835;0.2628398791540785;0.2809667673716012;0.29607250755287007;0.32326283987915405;0.6646525679758308;0.9969788519637462;1.0
230;220;0.11491908366582412;0.1633396314596701;0.09049773755656108;0.22624434389140272;0.31221719457013575;0.3574660633484163;0.3936651583710407;0.42081447963800905;0.4434389140271493;0.4841628959276018;0.995475113122172;1.0;1.0
