number_of_neighbors;1;5;10;15;20;25;30;35
1;0.1700507614213198;0.3756345177664975;0.49619289340101524;0.5393401015228426;0.5761421319796954;0.5989847715736041;0.6345177664974619;0.6573604060913706
5;0.1967005076142132;0.46573604060913704;0.6078680203045685;0.6510152284263959;0.6954314720812182;0.7220812182741116;0.7550761421319797;0.7677664974619289
10;0.20812182741116753;0.5050761421319797;0.649746192893401;0.7017766497461929;0.7461928934010152;0.7715736040609137;0.8045685279187818;0.8134517766497462
15;0.2182741116751269;0.5380710659898477;0.6865482233502538;0.7385786802030457;0.7791878172588832;0.8058375634517766;0.8362944162436549;0.8439086294416244
20;0.22715736040609136;0.5558375634517766;0.7055837563451777;0.7576142131979695;0.799492385786802;0.8248730964467005;0.8553299492385786;0.8629441624365483
25;0.233502538071066;0.5697969543147208;0.7182741116751269;0.7728426395939086;0.815989847715736;0.8413705583756346;0.8705583756345178;0.8781725888324873
30;0.2398477157360406;0.5812182741116751;0.7309644670050761;0.7880710659898477;0.8312182741116751;0.8553299492385786;0.883248730964467;0.8895939086294417
35;0.2436548223350254;0.5901015228426396;0.7423857868020305;0.800761421319797;0.8426395939086294;0.866751269035533;0.8972081218274112;0.9022842639593909
40;0.2436548223350254;0.5913705583756346;0.7449238578680203;0.8032994923857868;0.8439086294416244;0.8692893401015228;0.9010152284263959;0.9060913705583756
45;0.24619289340101522;0.5977157360406091;0.7538071065989848;0.8147208121827412;0.8553299492385786;0.8781725888324873;0.9086294416243654;0.9124365482233503
50;0.24873096446700507;0.6053299492385786;0.7601522842639594;0.8197969543147208;0.8616751269035533;0.8845177664974619;0.9149746192893401;0.9187817258883249
55;0.2512690355329949;0.6104060913705583;0.766497461928934;0.8274111675126904;0.8692893401015228;0.8921319796954315;0.9200507614213198;0.9238578680203046
60;0.25253807106598986;0.6142131979695431;0.7741116751269036;0.8362944162436549;0.8781725888324873;0.899746192893401;0.9276649746192893;0.9314720812182741
65;0.25253807106598986;0.618020304568528;0.7804568527918782;0.8426395939086294;0.8845177664974619;0.9073604060913706;0.9352791878172588;0.9390862944162437
70;0.25380710659898476;0.6192893401015228;0.7829949238578681;0.8451776649746193;0.8870558375634517;0.9098984771573604;0.9378172588832487;0.9416243654822335
75;0.25380710659898476;0.6205583756345178;0.7868020304568528;0.8477157360406091;0.8895939086294417;0.9124365482233503;0.9390862944162437;0.9428934010152284
80;0.2550761421319797;0.6230964467005076;0.7880710659898477;0.8489847715736041;0.8908629441624365;0.9137055837563451;0.9403553299492385;0.9441624365482234
85;0.2550761421319797;0.6269035532994924;0.7918781725888325;0.8515228426395939;0.8921319796954315;0.9149746192893401;0.9416243654822335;0.9454314720812182
90;0.2550761421319797;0.6307106598984772;0.7956852791878173;0.8565989847715736;0.8972081218274112;0.9187817258883249;0.9441624365482234;0.9479695431472082
95;0.2550761421319797;0.6307106598984772;0.7956852791878173;0.8565989847715736;0.8972081218274112;0.9200507614213198;0.9454314720812182;0.949238578680203
100;0.2563451776649746;0.6345177664974619;0.7982233502538071;0.8591370558375635;0.899746192893401;0.9225888324873096;0.9479695431472082;0.9517766497461929
