number_of_neighbors;1;5;10;15;20;25;30;35
1;0.11564625850340136;0.2494331065759637;0.3129251700680272;0.36054421768707484;0.41043083900226757;0.4467120181405896;0.47845804988662133;0.5124716553287982
5;0.14512471655328799;0.35147392290249435;0.4331065759637188;0.4897959183673469;0.546485260770975;0.5736961451247166;0.6031746031746031;0.6349206349206349
10;0.1655328798185941;0.41950113378684806;0.5147392290249433;0.5736961451247166;0.6281179138321995;0.6507936507936508;0.6757369614512472;0.7074829931972789
15;0.17233560090702948;0.4512471655328798;0.54421768707483;0.6031746031746031;0.6621315192743764;0.6825396825396826;0.7097505668934241;0.7437641723356009
20;0.17687074829931973;0.4603174603174603;0.5600907029478458;0.6213151927437641;0.6780045351473923;0.6961451247165533;0.7301587301587301;0.7664399092970522
25;0.18594104308390022;0.46938775510204084;0.5668934240362812;0.6303854875283447;0.6848072562358276;0.7052154195011338;0.7392290249433107;0.7755102040816326
30;0.18820861678004536;0.47392290249433106;0.5714285714285714;0.63718820861678;0.691609977324263;0.7120181405895691;0.746031746031746;0.7845804988662132
35;0.19047619047619047;0.47845804988662133;0.5759637188208617;0.6417233560090703;0.6984126984126984;0.7165532879818595;0.7482993197278912;0.7868480725623582
40;0.1927437641723356;0.48072562358276644;0.5782312925170068;0.6439909297052154;0.7006802721088435;0.7188208616780045;0.7528344671201814;0.7913832199546486
45;0.1927437641723356;0.48072562358276644;0.5804988662131519;0.6462585034013606;0.7029478458049887;0.7210884353741497;0.7551020408163265;0.7936507936507936
50;0.1927437641723356;0.48299319727891155;0.5804988662131519;0.6462585034013606;0.7029478458049887;0.7210884353741497;0.7551020408163265;0.7936507936507936
55;0.1927437641723356;0.48299319727891155;0.5804988662131519;0.6462585034013606;0.7029478458049887;0.7210884353741497;0.7551020408163265;0.7936507936507936
60;0.1927437641723356;0.48299319727891155;0.5804988662131519;0.6462585034013606;0.7029478458049887;0.7210884353741497;0.7551020408163265;0.7936507936507936
65;0.1927437641723356;0.48299319727891155;0.5804988662131519;0.6462585034013606;0.7029478458049887;0.7210884353741497;0.7551020408163265;0.7936507936507936
70;0.1927437641723356;0.48299319727891155;0.5804988662131519;0.6462585034013606;0.7029478458049887;0.7210884353741497;0.7551020408163265;0.7936507936507936
75;0.1927437641723356;0.48299319727891155;0.5804988662131519;0.6462585034013606;0.7029478458049887;0.7210884353741497;0.7551020408163265;0.7936507936507936
80;0.1927437641723356;0.48299319727891155;0.5804988662131519;0.6462585034013606;0.7029478458049887;0.7210884353741497;0.7551020408163265;0.7936507936507936
85;0.1927437641723356;0.48299319727891155;0.5804988662131519;0.6462585034013606;0.7029478458049887;0.7210884353741497;0.7551020408163265;0.7936507936507936
90;0.1927437641723356;0.48299319727891155;0.5804988662131519;0.6462585034013606;0.7029478458049887;0.7210884353741497;0.7551020408163265;0.7936507936507936
95;0.1927437641723356;0.48299319727891155;0.5804988662131519;0.6462585034013606;0.7029478458049887;0.7210884353741497;0.7551020408163265;0.7936507936507936
100;0.1927437641723356;0.48299319727891155;0.5804988662131519;0.6462585034013606;0.7029478458049887;0.7210884353741497;0.7551020408163265;0.7936507936507936
