diagram_sizes;1;5;10;15;20;25;30;35
1;0.11428571428571428;0.2319327731092437;0.3126050420168067;0.35126050420168065;0.4;0.43865546218487395;0.4689075630252101;0.4907563025210084
5;0.16638655462184873;0.32605042016806723;0.4134453781512605;0.46554621848739497;0.5042016806722689;0.5327731092436975;0.5546218487394958;0.5781512605042017
10;0.20168067226890757;0.38823529411764707;0.4890756302521008;0.5428571428571428;0.5764705882352941;0.6100840336134454;0.626890756302521;0.6487394957983194
15;0.2134453781512605;0.4218487394957983;0.5243697478991597;0.5815126050420169;0.611764705882353;0.6453781512605042;0.6638655462184874;0.6823529411764706
20;0.23529411764705882;0.4504201680672269;0.5563025210084034;0.6151260504201681;0.6504201680672269;0.6840336134453782;0.7025210084033613;0.7210084033613445
25;0.24873949579831933;0.4672268907563025;0.5764705882352941;0.6319327731092437;0.66890756302521;0.7025210084033613;0.7226890756302521;0.7445378151260504
30;0.25882352941176473;0.4789915966386555;0.5932773109243697;0.6521008403361345;0.6840336134453782;0.7226890756302521;0.746218487394958;0.7663865546218488
35;0.2638655462184874;0.48739495798319327;0.6;0.6638655462184874;0.6941176470588235;0.7378151260504202;0.7596638655462185;0.7798319327731092
40;0.2722689075630252;0.5008403361344538;0.611764705882353;0.6789915966386555;0.7075630252100841;0.7512605042016807;0.773109243697479;0.7932773109243697
45;0.2823529411764706;0.5142857142857142;0.6285714285714286;0.6974789915966386;0.7294117647058823;0.7697478991596639;0.7915966386554621;0.8117647058823529
50;0.29411764705882354;0.5277310924369748;0.6403361344537815;0.7109243697478992;0.7428571428571429;0.7831932773109244;0.8016806722689076;0.8218487394957983
55;0.2957983193277311;0.5327731092436975;0.6504201680672269;0.7210084033613445;0.7512605042016807;0.7899159663865546;0.8067226890756303;0.826890756302521
60;0.2957983193277311;0.5361344537815126;0.653781512605042;0.7243697478991596;0.7546218487394958;0.7932773109243697;0.8100840336134454;0.8302521008403362
65;0.29747899159663865;0.5462184873949579;0.6605042016806723;0.7310924369747899;0.761344537815126;0.8016806722689076;0.8184873949579832;0.838655462184874
70;0.2991596638655462;0.5495798319327732;0.6638655462184874;0.7361344537815127;0.7663865546218488;0.8084033613445378;0.8252100840336134;0.8436974789915966
75;0.3025210084033613;0.5579831932773109;0.6705882352941176;0.7411764705882353;0.7714285714285715;0.8134453781512605;0.8302521008403362;0.8487394957983193
80;0.30756302521008405;0.5663865546218487;0.6773109243697479;0.7428571428571429;0.7764705882352941;0.8201680672268907;0.8369747899159664;0.8554621848739495
85;0.30756302521008405;0.5663865546218487;0.6789915966386555;0.746218487394958;0.7798319327731092;0.8201680672268907;0.8369747899159664;0.8554621848739495
90;0.3092436974789916;0.5663865546218487;0.680672268907563;0.7495798319327731;0.7815126050420168;0.8235294117647058;0.8403361344537815;0.8588235294117647
95;0.3092436974789916;0.5663865546218487;0.680672268907563;0.7495798319327731;0.7815126050420168;0.8235294117647058;0.8403361344537815;0.8588235294117647
100;0.31092436974789917;0.5697478991596638;0.6840336134453782;0.7529411764705882;0.7848739495798319;0.826890756302521;0.8436974789915966;0.8621848739495799
